shapeID,city,shapeGroup,date,avg_rad,cf_cvg,n_pixels,area_km2
USA-ADM2-006,Philadelphia,USA,2021-02-01,11.2476,16,72,16.9
USA-ADM2-006,Philadelphia,USA,2021-03-01,11.2965,19,72,16.9
USA-ADM2-006,Philadelphia,USA,2021-04-01,10.7269,14,72,16.9
USA-ADM2-006,Philadelphia,USA,2021-05-01,9.4485,13,72,16.9
USA-ADM2-006,Philadelphia,USA,2021-06-01,11.0303,5,72,16.9
USA-ADM2-006,Philadelphia,USA,2021-07-01,11.2445,9,72,16.9
USA-ADM2-006,Philadelphia,USA,2021-08-01,10.0788,8,72,16.9
USA-ADM2-006,Philadelphia,USA,2021-09-01,9.7893,9,72,16.9
USA-ADM2-006,Philadelphia,USA,2021-10-01,10.1395,14,72,16.9
USA-ADM2-006,Philadelphia,USA,2021-11-01,10.2862,11,72,16.9
USA-ADM2-006,Philadelphia,USA,2021-12-01,10.0774,19,72,16.9
USA-ADM2-006,Philadelphia,USA,2022-01-01,11.1018,12,72,16.9
USA-ADM2-006,Philadelphia,USA,2022-02-01,11.3337,16,72,16.9
USA-ADM2-006,Philadelphia,USA,2022-03-01,10.7085,12,72,16.9
USA-ADM2-006,Philadelphia,USA,2022-04-01,11.4994,18,72,16.9
USA-ADM2-006,Philadelphia,USA,2022-05-01,10.9302,19,72,16.9
USA-ADM2-006,Philadelphia,USA,2022-06-01,10.7996,7,72,16.9
USA-ADM2-006,Philadelphia,USA,2022-07-01,10.1625,4,72,16.9
USA-ADM2-006,Philadelphia,USA,2022-08-01,11.5095,1,72,16.9
USA-ADM2-006,Philadelphia,USA,2022-09-01,10.1888,8,72,16.9
USA-ADM2-006,Philadelphia,USA,2022-10-01,10.4109,13,72,16.9
USA-ADM2-006,Philadelphia,USA,2022-11-01,10.5507,13,72,16.9
USA-ADM2-006,Philadelphia,USA,2022-12-01,10.9015,11,72,16.9
USA-ADM2-006,Philadelphia,USA,2023-01-01,11.3504,16,72,16.9
USA-ADM2-006,Philadelphia,USA,2023-02-01,11.1038,15,72,16.9
USA-ADM2-006,Philadelphia,USA,2023-03-01,12.2297,15,72,16.9
USA-ADM2-006,Philadelphia,USA,2023-04-01,12.0646,12,72,16.9
USA-ADM2-006,Philadelphia,USA,2023-05-01,12.1778,10,72,16.9
USA-ADM2-006,Philadelphia,USA,2023-06-01,11.928,10,72,16.9
USA-ADM2-006,Philadelphia,USA,2023-07-01,12.3151,4,72,16.9
USA-ADM2-006,Philadelphia,USA,2023-08-01,11.3801,4,72,16.9
USA-ADM2-006,Philadelphia,USA,2023-09-01,9.3126,4,72,16.9
USA-ADM2-006,Philadelphia,USA,2023-10-01,9.9686,13,72,16.9
USA-ADM2-006,Philadelphia,USA,2023-11-01,11.0469,17,72,16.9
USA-ADM2-006,Philadelphia,USA,2023-12-01,11.4245,18,72,16.9
USA-ADM2-006,Philadelphia,USA,2024-01-01,13.6007,12,72,16.9
USA-ADM2-006,Philadelphia,USA,2024-02-01,10.6515,15,72,16.9
USA-ADM2-006,Philadelphia,USA,2024-03-01,14.9883,12,72,16.9
USA-ADM2-006,Philadelphia,USA,2024-04-01,11.294,9,72,16.9
USA-ADM2-006,Philadelphia,USA,2024-05-01,13.4451,11,72,16.9
USA-ADM2-006,Philadelphia,USA,2024-06-01,12.1943,4,72,16.9
USA-ADM2-006,Philadelphia,USA,2024-07-01,12.3064,12,72,16.9
USA-ADM2-006,Philadelphia,USA,2024-08-01,12.0977,5,72,16.9
USA-ADM2-006,Philadelphia,USA,2024-09-01,11.882,2,72,16.9
USA-ADM2-006,Philadelphia,USA,2024-10-01,10.9174,13,72,16.9
USA-ADM2-006,Philadelphia,USA,2024-11-01,12.7744,16,72,16.9
USA-ADM2-006,Philadelphia,USA,2024-12-01,13.5554,21,72,16.9
USA-ADM2-007,Philadelphia,USA,2019-01-01,8.5872,12,154,35.88
USA-ADM2-007,Philadelphia,USA,2019-02-01,8.107,15,154,35.88
USA-ADM2-007,Philadelphia,USA,2019-03-01,9.218,8,154,35.88
USA-ADM2-007,Philadelphia,USA,2019-04-01,9.4195,17,154,35.88
USA-ADM2-007,Philadelphia,USA,2019-05-01,10.3534,10,154,35.88
USA-ADM2-007,Philadelphia,USA,2019-06-01,9.0028,11,154,35.88
USA-ADM2-007,Philadelphia,USA,2019-07-01,9.15,11,154,35.88
USA-ADM2-007,Philadelphia,USA,2019-08-01,8.931,3,154,35.88
USA-ADM2-007,Philadelphia,USA,2019-09-01,9.3727,8,154,35.88
USA-ADM2-007,Philadelphia,USA,2019-10-01,9.1782,13,154,35.88
USA-ADM2-007,Philadelphia,USA,2019-11-01,8.8008,12,154,35.88
USA-ADM2-007,Philadelphia,USA,2019-12-01,9.0639,11,154,35.88
USA-ADM2-007,Philadelphia,USA,2020-01-01,9.0993,6,154,35.88
USA-ADM2-007,Philadelphia,USA,2020-02-01,9.5253,16,154,35.88
USA-ADM2-007,Philadelphia,USA,2020-03-01,8.6682,15,154,35.88
USA-ADM2-007,Philadelphia,USA,2020-04-01,7.9478,8,154,35.88
USA-ADM2-007,Philadelphia,USA,2020-05-01,7.3357,13,154,35.88
USA-ADM2-007,Philadelphia,USA,2020-06-01,8.2058,5,154,35.88
USA-ADM2-007,Philadelphia,USA,2020-07-01,7.7746,3,154,35.88
USA-ADM2-007,Philadelphia,USA,2020-08-01,6.7768,7,154,35.88
USA-ADM2-007,Philadelphia,USA,2020-09-01,9.1476,2,154,35.88
USA-ADM2-007,Philadelphia,USA,2020-10-01,9.8338,21,154,35.88
USA-ADM2-007,Philadelphia,USA,2020-11-01,8.8292,9,154,35.88
USA-ADM2-007,Philadelphia,USA,2020-12-01,9.705,21,154,35.88
USA-ADM2-007,Philadelphia,USA,2021-01-01,9.9454,10,154,35.88
USA-ADM2-007,Philadelphia,USA,2021-02-01,10.2297,10,154,35.88
USA-ADM2-007,Philadelphia,USA,2021-03-01,10.2833,8,154,35.88
USA-ADM2-007,Philadelphia,USA,2021-04-01,9.7712,16,154,35.88
USA-ADM2-007,Philadelphia,USA,2021-05-01,9.688,19,154,35.88
USA-ADM2-007,Philadelphia,USA,2021-06-01,10.1192,12,154,35.88
USA-ADM2-007,Philadelphia,USA,2021-07-01,,0,154,35.88
USA-ADM2-007,Philadelphia,USA,2021-08-01,9.221,1,154,35.88
USA-ADM2-007,Philadelphia,USA,2021-09-01,,0,154,35.88
USA-ADM2-007,Philadelphia,USA,2021-10-01,8.9769,14,154,35.88
USA-ADM2-007,Philadelphia,USA,2021-11-01,9.8008,11,154,35.88
USA-ADM2-007,Philadelphia,USA,2021-12-01,10.4829,14,154,35.88
USA-ADM2-007,Philadelphia,USA,2022-01-01,9.5537,12,154,35.88
USA-ADM2-007,Philadelphia,USA,2022-02-01,9.6418,14,154,35.88
USA-ADM2-007,Philadelphia,USA,2022-03-01,11.4417,9,154,35.88
USA-ADM2-007,Philadelphia,USA,2022-04-01,9.9545,13,154,35.88
USA-ADM2-007,Philadelphia,USA,2022-05-01,10.5813,10,154,35.88
USA-ADM2-007,Philadelphia,USA,2022-06-01,9.8962,13,154,35.88
USA-ADM2-007,Philadelphia,USA,2022-07-01,10.8538,7,154,35.88
USA-ADM2-007,Philadelphia,USA,2022-08-01,9.1594,3,154,35.88
USA-ADM2-007,Philadelphia,USA,2022-09-01,8.9772,7,154,35.88
USA-ADM2-007,Philadelphia,USA,2022-10-01,10.2993,13,154,35.88
USA-ADM2-007,Philadelphia,USA,2022-11-01,9.4058,13,154,35.88
USA-ADM2-007,Philadelphia,USA,2022-12-01,8.9319,15,154,35.88
USA-ADM2-007,Philadelphia,USA,2023-01-01,10.1618,16,154,35.88
USA-ADM2-007,Philadelphia,USA,2023-02-01,10.1796,11,154,35.88
USA-ADM2-007,Philadelphia,USA,2023-03-01,11.3126,15,154,35.88
USA-ADM2-007,Philadelphia,USA,2023-04-01,11.0272,15,154,35.88
USA-ADM2-007,Philadelphia,USA,2023-05-01,10.5762,16,154,35.88
USA-ADM2-007,Philadelphia,USA,2023-06-01,10.3491,11,154,35.88
USA-ADM2-007,Philadelphia,USA,2023-07-01,11.7387,1,154,35.88
USA-ADM2-007,Philadelphia,USA,2023-08-01,9.082,7,154,35.88
USA-ADM2-007,Philadelphia,USA,2023-09-01,9.8462,4,154,35.88
USA-ADM2-007,Philadelphia,USA,2023-10-01,10.0161,12,154,35.88
USA-ADM2-007,Philadelphia,USA,2023-11-01,9.9799,12,154,35.88
USA-ADM2-007,Philadelphia,USA,2023-12-01,10.148,11,154,35.88
USA-ADM2-007,Philadelphia,USA,2024-01-01,11.4678,23,154,35.88
USA-ADM2-007,Philadelphia,USA,2024-02-01,10.6808,17,154,35.88
USA-ADM2-007,Philadelphia,USA,2024-03-01,11.3821,16,154,35.88
USA-ADM2-007,Philadelphia,USA,2024-04-01,10.9516,14,154,35.88
USA-ADM2-007,Philadelphia,USA,2024-05-01,11.8438,17,154,35.88
USA-ADM2-007,Philadelphia,USA,2024-06-01,9.8431,4,154,35.88
USA-ADM2-007,Philadelphia,USA,2024-07-01,11.3818,6,154,35.88
USA-ADM2-007,Philadelphia,USA,2024-08-01,11.0187,5,154,35.88
USA-ADM2-007,Philadelphia,USA,2024-09-01,10.3223,4,154,35.88
USA-ADM2-007,Philadelphia,USA,2024-10-01,10.8085,6,154,35.88
USA-ADM2-007,Philadelphia,USA,2024-11-01,11.403,15,154,35.88
USA-ADM2-007,Philadelphia,USA,2024-12-01,10.3178,14,154,35.88
USA-ADM2-008,Philadelphia,USA,2019-01-01,15.0293,16,62,14.52
USA-ADM2-008,Philadelphia,USA,2019-02-01,14.604,14,62,14.52
USA-ADM2-008,Philadelphia,USA,2019-03-01,15.6982,19,62,14.52
USA-ADM2-008,Philadelphia,USA,2019-04-01,17.0115,13,62,14.52
USA-ADM2-008,Philadelphia,USA,2019-05-01,16.5395,7,62,14.52
USA-ADM2-008,Philadelphia,USA,2019-06-01,15.4384,13,62,14.52
USA-ADM2-008,Philadelphia,USA,2019-07-01,14.0096,3,62,14.52
USA-ADM2-008,Philadelphia,USA,2019-08-01,14.7674,4,62,14.52
USA-ADM2-008,Philadelphia,USA,2019-09-01,12.7376,6,62,14.52
USA-ADM2-008,Philadelphia,USA,2019-10-01,15.2006,10,62,14.52
USA-ADM2-008,Philadelphia,USA,2019-11-01,15.2887,17,62,14.52
USA-ADM2-008,Philadelphia,USA,2019-12-01,14.6638,14,62,14.52
USA-ADM2-008,Philadelphia,USA,2020-01-01,16.4791,9,62,14.52
USA-ADM2-008,Philadelphia,USA,2020-02-01,16.3639,9,62,14.52
USA-ADM2-008,Philadelphia,USA,2020-03-01,16.7049,18,62,14.52
USA-ADM2-008,Philadelphia,USA,2020-04-01,12.9786,15,62,14.52
USA-ADM2-008,Philadelphia,USA,2020-05-01,12.919,14,62,14.52
USA-ADM2-008,Philadelphia,USA,2020-06-01,11.7883,1,62,14.52
USA-ADM2-008,Philadelphia,USA,2020-07-01,12.9889,10,62,14.52
USA-ADM2-008,Philadelphia,USA,2020-08-01,13.0744,12,62,14.52
USA-ADM2-008,Philadelphia,USA,2020-09-01,15.972,4,62,14.52
USA-ADM2-008,Philadelphia,USA,2020-10-01,17.1108,9,62,14.52
USA-ADM2-008,Philadelphia,USA,2020-11-01,16.6625,7,62,14.52
USA-ADM2-008,Philadelphia,USA,2020-12-01,15.753,18,62,14.52
USA-ADM2-008,Philadelphia,USA,2021-01-01,16.309,15,62,14.52
USA-ADM2-008,Philadelphia,USA,2021-02-01,17.4072,17,62,14.52
USA-ADM2-008,Philadelphia,USA,2021-03-01,18.2233,12,62,14.52
USA-ADM2-008,Philadelphia,USA,2021-04-01,17.4941,17,62,14.52
USA-ADM2-008,Philadelphia,USA,2021-05-01,18.5616,14,62,14.52
USA-ADM2-008,Philadelphia,USA,2021-06-01,16.1193,8,62,14.52
USA-ADM2-008,Philadelphia,USA,2021-07-01,17.9718,2,62,14.52
USA-ADM2-008,Philadelphia,USA,2021-08-01,,0,62,14.52
USA-ADM2-008,Philadelphia,USA,2021-09-01,16.9918,8,62,14.52
USA-ADM2-008,Philadelphia,USA,2021-10-01,16.4545,16,62,14.52
USA-ADM2-008,Philadelphia,USA,2021-11-01,17.056,14,62,14.52
USA-ADM2-008,Philadelphia,USA,2021-12-01,17.6802,12,62,14.52
USA-ADM2-008,Philadelphia,USA,2022-01-01,17.0753,20,62,14.52
USA-ADM2-008,Philadelphia,USA,2022-02-01,17.9471,18,62,14.52
USA-ADM2-008,Philadelphia,USA,2022-03-01,15.6008,13,62,14.52
USA-ADM2-008,Philadelphia,USA,2022-04-01,18.5332,15,62,14.52
USA-ADM2-008,Philadelphia,USA,2022-05-01,17.7711,11,62,14.52
USA-ADM2-008,Philadelphia,USA,2022-06-01,17.2861,1,62,14.52
USA-ADM2-008,Philadelphia,USA,2022-07-01,17.2842,4,62,14.52
USA-ADM2-008,Philadelphia,USA,2022-08-01,17.0605,11,62,14.52
USA-ADM2-008,Philadelphia,USA,2022-09-01,17.4298,9,62,14.52
USA-ADM2-008,Philadelphia,USA,2022-10-01,17.8975,16,62,14.52
USA-ADM2-008,Philadelphia,USA,2022-11-01,17.8342,21,62,14.52
USA-ADM2-008,Philadelphia,USA,2022-12-01,19.8693,17,62,14.52
USA-ADM2-008,Philadelphia,USA,2023-01-01,17.41,14,62,14.52
USA-ADM2-008,Philadelphia,USA,2023-02-01,17.4582,13,62,14.52
USA-ADM2-008,Philadelphia,USA,2023-03-01,19.2761,8,62,14.52
USA-ADM2-008,Philadelphia,USA,2023-04-01,18.7353,17,62,14.52
USA-ADM2-008,Philadelphia,USA,2023-05-01,16.5171,10,62,14.52
USA-ADM2-008,Philadelphia,USA,2023-06-01,18.4369,10,62,14.52
USA-ADM2-008,Philadelphia,USA,2023-07-01,18.1337,2,62,14.52
USA-ADM2-008,Philadelphia,USA,2023-08-01,17.9635,2,62,14.52
USA-ADM2-008,Philadelphia,USA,2023-09-01,17.4957,6,62,14.52
USA-ADM2-008,Philadelphia,USA,2023-10-01,17.9063,12,62,14.52
USA-ADM2-008,Philadelphia,USA,2023-11-01,18.108,14,62,14.52
USA-ADM2-008,Philadelphia,USA,2023-12-01,16.8712,18,62,14.52
USA-ADM2-008,Philadelphia,USA,2024-01-01,19.5881,12,62,14.52
USA-ADM2-008,Philadelphia,USA,2024-02-01,20.0447,11,62,14.52
USA-ADM2-008,Philadelphia,USA,2024-03-01,21.0687,14,62,14.52
USA-ADM2-008,Philadelphia,USA,2024-04-01,20.8131,15,62,14.52
USA-ADM2-008,Philadelphia,USA,2024-05-01,19.5156,14,62,14.52
USA-ADM2-008,Philadelphia,USA,2024-06-01,19.7483,11,62,14.52
USA-ADM2-008,Philadelphia,USA,2024-07-01,,0,62,14.52
USA-ADM2-008,Philadelphia,USA,2024-08-01,18.288,7,62,14.52
USA-ADM2-008,Philadelphia,USA,2024-09-01,23.0168,5,62,14.52
USA-ADM2-008,Philadelphia,USA,2024-10-01,16.8288,10,62,14.52
USA-ADM2-008,Philadelphia,USA,2024-11-01,21.0132,22,62,14.52
USA-ADM2-008,Philadelphia,USA,2024-12-01,18.6854,25,62,14.52
USA-ADM2-009,Philadelphia,USA,2019-01-01,16.4223,13,69,16.24
USA-ADM2-009,Philadelphia,USA,2019-02-01,13.5907,12,69,16.24
USA-ADM2-009,Philadelphia,USA,2019-03-01,14.1237,15,69,16.24
USA-ADM2-009,Philadelphia,USA,2019-04-01,13.562,10,69,16.24
USA-ADM2-009,Philadelphia,USA,2019-05-01,13.1099,17,69,16.24
USA-ADM2-009,Philadelphia,USA,2019-06-01,14.4515,5,69,16.24
USA-ADM2-009,Philadelphia,USA,2019-07-01,,0,69,16.24
USA-ADM2-009,Philadelphia,USA,2019-08-01,13.4959,8,69,16.24
USA-ADM2-009,Philadelphia,USA,2019-09-01,14.3267,5,69,16.24
USA-ADM2-009,Philadelphia,USA,2019-10-01,13.5867,16,69,16.24
USA-ADM2-009,Philadelphia,USA,2019-11-01,14.7962,12,69,16.24
USA-ADM2-009,Philadelphia,USA,2019-12-01,15.6785,19,69,16.24
USA-ADM2-009,Philadelphia,USA,2020-01-01,15.235,12,69,16.24
USA-ADM2-009,Philadelphia,USA,2020-02-01,14.9648,8,69,16.24
USA-ADM2-009,Philadelphia,USA,2020-03-01,14.937,12,69,16.24
USA-ADM2-009,Philadelphia,USA,2020-04-01,13.8201,15,69,16.24
USA-ADM2-009,Philadelphia,USA,2020-05-01,12.133,18,69,16.24
USA-ADM2-009,Philadelphia,USA,2020-06-01,,0,69,16.24
USA-ADM2-009,Philadelphia,USA,2020-07-01,11.4266,7,69,16.24
USA-ADM2-009,Philadelphia,USA,2020-08-01,11.5359,11,69,16.24
USA-ADM2-009,Philadelphia,USA,2020-09-01,15.5159,14,69,16.24
USA-ADM2-009,Philadelphia,USA,2020-10-01,14.4886,12,69,16.24
USA-ADM2-009,Philadelphia,USA,2020-11-01,14.7693,7,69,16.24
USA-ADM2-009,Philadelphia,USA,2020-12-01,15.4063,19,69,16.24
USA-ADM2-009,Philadelphia,USA,2021-01-01,14.294,8,69,16.24
USA-ADM2-009,Philadelphia,USA,2021-02-01,14.9132,15,69,16.24
USA-ADM2-009,Philadelphia,USA,2021-03-01,17.3213,16,69,16.24
USA-ADM2-009,Philadelphia,USA,2021-04-01,16.8337,16,69,16.24
USA-ADM2-009,Philadelphia,USA,2021-05-01,14.9129,10,69,16.24
USA-ADM2-009,Philadelphia,USA,2021-06-01,14.9259,9,69,16.24
USA-ADM2-009,Philadelphia,USA,2021-07-01,14.9236,2,69,16.24
USA-ADM2-009,Philadelphia,USA,2021-08-01,15.1686,4,69,16.24
USA-ADM2-009,Philadelphia,USA,2021-09-01,15.8996,5,69,16.24
USA-ADM2-009,Philadelphia,USA,2021-10-01,15.6237,15,69,16.24
USA-ADM2-009,Philadelphia,USA,2021-11-01,15.2178,10,69,16.24
USA-ADM2-009,Philadelphia,USA,2021-12-01,17.5793,13,69,16.24
USA-ADM2-009,Philadelphia,USA,2022-01-01,15.327,22,69,16.24
USA-ADM2-009,Philadelphia,USA,2022-02-01,18.9526,15,69,16.24
USA-ADM2-009,Philadelphia,USA,2022-03-01,16.3757,14,69,16.24
USA-ADM2-009,Philadelphia,USA,2022-04-01,16.4504,15,69,16.24
USA-ADM2-009,Philadelphia,USA,2022-05-01,16.5382,13,69,16.24
USA-ADM2-009,Philadelphia,USA,2022-06-01,16.7174,7,69,16.24
USA-ADM2-009,Philadelphia,USA,2022-07-01,15.589,7,69,16.24
USA-ADM2-009,Philadelphia,USA,2022-08-01,16.816,11,69,16.24
USA-ADM2-009,Philadelphia,USA,2022-09-01,17.2972,8,69,16.24
USA-ADM2-009,Philadelphia,USA,2022-10-01,15.4561,13,69,16.24
USA-ADM2-009,Philadelphia,USA,2022-11-01,19.3537,14,69,16.24
USA-ADM2-009,Philadelphia,USA,2022-12-01,17.929,16,69,16.24
USA-ADM2-009,Philadelphia,USA,2023-01-01,16.8801,11,69,16.24
USA-ADM2-009,Philadelphia,USA,2023-02-01,16.8232,9,69,16.24
USA-ADM2-009,Philadelphia,USA,2023-03-01,17.8289,15,69,16.24
USA-ADM2-009,Philadelphia,USA,2023-04-01,17.3564,19,69,16.24
USA-ADM2-009,Philadelphia,USA,2023-05-01,18.0103,14,69,16.24
USA-ADM2-009,Philadelphia,USA,2023-06-01,17.7799,7,69,16.24
USA-ADM2-009,Philadelphia,USA,2023-07-01,17.6305,5,69,16.24
USA-ADM2-009,Philadelphia,USA,2023-08-01,14.9025,4,69,16.24
USA-ADM2-009,Philadelphia,USA,2023-09-01,15.92,5,69,16.24
USA-ADM2-009,Philadelphia,USA,2023-10-01,16.2821,17,69,16.24
USA-ADM2-009,Philadelphia,USA,2023-11-01,17.5345,18,69,16.24
USA-ADM2-009,Philadelphia,USA,2023-12-01,18.9579,12,69,16.24
USA-ADM2-009,Philadelphia,USA,2024-01-01,16.7814,11,69,16.24
USA-ADM2-009,Philadelphia,USA,2024-02-01,20.0448,10,69,16.24
USA-ADM2-009,Philadelphia,USA,2024-03-01,19.1074,13,69,16.24
USA-ADM2-009,Philadelphia,USA,2024-04-01,17.2605,15,69,16.24
USA-ADM2-009,Philadelphia,USA,2024-05-01,18.2899,5,69,16.24
USA-ADM2-009,Philadelphia,USA,2024-06-01,19.1021,4,69,16.24
USA-ADM2-009,Philadelphia,USA,2024-07-01,17.7511,11,69,16.24
USA-ADM2-009,Philadelphia,USA,2024-08-01,18.2991,3,69,16.24
USA-ADM2-009,Philadelphia,USA,2024-09-01,17.1579,1,69,16.24
USA-ADM2-009,Philadelphia,USA,2024-10-01,16.8302,19,69,16.24
USA-ADM2-009,Philadelphia,USA,2024-11-01,18.8598,12,69,16.24
USA-ADM2-009,Philadelphia,USA,2024-12-01,19.9381,17,69,16.24
USA-ADM2-010,Philadelphia,USA,2019-01-01,13.4873,15,78,18.16
USA-ADM2-010,Philadelphia,USA,2019-02-01,13.1113,19,78,18.16
USA-ADM2-010,Philadelphia,USA,2019-03-01,14.6899,11,78,18.16
USA-ADM2-010,Philadelphia,USA,2019-04-01,15.221,15,78,18.16
USA-ADM2-010,Philadelphia,USA,2019-05-01,13.509,11,78,18.16
USA-ADM2-010,Philadelphia,USA,2019-06-01,15.203,9,78,18.16
USA-ADM2-010,Philadelphia,USA,2019-07-01,14.7798,11,78,18.16
USA-ADM2-010,Philadelphia,USA,2019-08-01,14.575,2,78,18.16
USA-ADM2-010,Philadelphia,USA,2019-09-01,13.5077,13,78,18.16
USA-ADM2-010,Philadelphia,USA,2019-10-01,13.9092,20,78,18.16
USA-ADM2-010,Philadelphia,USA,2019-11-01,14.0916,10,78,18.16
USA-ADM2-010,Philadelphia,USA,2019-12-01,14.5992,6,78,18.16
USA-ADM2-010,Philadelphia,USA,2020-01-01,14.9815,11,78,18.16
USA-ADM2-010,Philadelphia,USA,2020-02-01,16.1703,15,78,18.16
USA-ADM2-010,Philadelphia,USA,2020-03-01,15.7198,16,78,18.16
USA-ADM2-010,Philadelphia,USA,2020-04-01,12.837,17,78,18.16
USA-ADM2-010,Philadelphia,USA,2020-05-01,13.1768,17,78,18.16
USA-ADM2-010,Philadelphia,USA,2020-06-01,11.0864,4,78,18.16
USA-ADM2-010,Philadelphia,USA,2020-07-01,12.1949,7,78,18.16
USA-ADM2-010,Philadelphia,USA,2020-08-01,10.4624,2,78,18.16
USA-ADM2-010,Philadelphia,USA,2020-09-01,14.8976,12,78,18.16
USA-ADM2-010,Philadelphia,USA,2020-10-01,13.2918,13,78,18.16
USA-ADM2-010,Philadelphia,USA,2020-11-01,15.3752,13,78,18.16
USA-ADM2-010,Philadelphia,USA,2020-12-01,15.8515,17,78,18.16
USA-ADM2-010,Philadelphia,USA,2021-01-01,15.9901,14,78,18.16
USA-ADM2-010,Philadelphia,USA,2021-02-01,14.8671,16,78,18.16
USA-ADM2-010,Philadelphia,USA,2021-03-01,17.9036,14,78,18.16
USA-ADM2-010,Philadelphia,USA,2021-04-01,15.3859,13,78,18.16
USA-ADM2-010,Philadelphia,USA,2021-05-01,18.4786,19,78,18.16
USA-ADM2-010,Philadelphia,USA,2021-06-01,16.9958,2,78,18.16
USA-ADM2-010,Philadelphia,USA,2021-07-01,16.6457,8,78,18.16
USA-ADM2-010,Philadelphia,USA,2021-08-01,14.9952,7,78,18.16
USA-ADM2-010,Philadelphia,USA,2021-09-01,14.3664,11,78,18.16
USA-ADM2-010,Philadelphia,USA,2021-10-01,14.9766,16,78,18.16
USA-ADM2-010,Philadelphia,USA,2021-11-01,14.7543,8,78,18.16
USA-ADM2-010,Philadelphia,USA,2021-12-01,15.5712,17,78,18.16
USA-ADM2-010,Philadelphia,USA,2022-01-01,15.4421,14,78,18.16
USA-ADM2-010,Philadelphia,USA,2022-02-01,15.6963,17,78,18.16
USA-ADM2-010,Philadelphia,USA,2022-03-01,15.3231,9,78,18.16
USA-ADM2-010,Philadelphia,USA,2022-04-01,17.0804,15,78,18.16
USA-ADM2-010,Philadelphia,USA,2022-05-01,17.5393,11,78,18.16
USA-ADM2-010,Philadelphia,USA,2022-06-01,15.104,10,78,18.16
USA-ADM2-010,Philadelphia,USA,2022-07-01,15.6258,1,78,18.16
USA-ADM2-010,Philadelphia,USA,2022-08-01,15.4516,2,78,18.16
USA-ADM2-010,Philadelphia,USA,2022-09-01,16.2589,7,78,18.16
USA-ADM2-010,Philadelphia,USA,2022-10-01,16.1029,16,78,18.16
USA-ADM2-010,Philadelphia,USA,2022-11-01,14.8556,6,78,18.16
USA-ADM2-010,Philadelphia,USA,2022-12-01,14.9908,19,78,18.16
USA-ADM2-010,Philadelphia,USA,2023-01-01,18.0394,19,78,18.16
USA-ADM2-010,Philadelphia,USA,2023-02-01,16.129,16,78,18.16
USA-ADM2-010,Philadelphia,USA,2023-03-01,16.4667,12,78,18.16
USA-ADM2-010,Philadelphia,USA,2023-04-01,17.3424,10,78,18.16
USA-ADM2-010,Philadelphia,USA,2023-05-01,19.2722,16,78,18.16
USA-ADM2-010,Philadelphia,USA,2023-06-01,15.9016,7,78,18.16
USA-ADM2-010,Philadelphia,USA,2023-07-01,16.7116,5,78,18.16
USA-ADM2-010,Philadelphia,USA,2023-08-01,15.9787,3,78,18.16
USA-ADM2-010,Philadelphia,USA,2023-09-01,15.1287,8,78,18.16
USA-ADM2-010,Philadelphia,USA,2023-10-01,14.847,12,78,18.16
USA-ADM2-010,Philadelphia,USA,2023-11-01,16.2753,14,78,18.16
USA-ADM2-010,Philadelphia,USA,2023-12-01,17.9825,13,78,18.16
USA-ADM2-010,Philadelphia,USA,2024-01-01,15.9352,12,78,18.16
USA-ADM2-010,Philadelphia,USA,2024-02-01,17.5828,10,78,18.16
USA-ADM2-010,Philadelphia,USA,2024-03-01,17.0912,12,78,18.16
USA-ADM2-010,Philadelphia,USA,2024-04-01,18.8401,11,78,18.16
USA-ADM2-010,Philadelphia,USA,2024-05-01,19.0452,16,78,18.16
USA-ADM2-010,Philadelphia,USA,2024-06-01,,0,78,18.16
USA-ADM2-010,Philadelphia,USA,2024-07-01,18.5598,2,78,18.16
USA-ADM2-010,Philadelphia,USA,2024-08-01,16.3008,1,78,18.16
USA-ADM2-010,Philadelphia,USA,2024-09-01,15.3178,5,78,18.16
USA-ADM2-010,Philadelphia,USA,2024-10-01,17.0993,13,78,18.16
USA-ADM2-010,Philadelphia,USA,2024-11-01,15.0515,17,78,18.16
USA-ADM2-010,Philadelphia,USA,2024-12-01,15.6519,12,78,18.16
USA-ADM2-011,Philadelphia,USA,2019-01-01,10.223,10,76,17.7
USA-ADM2-011,Philadelphia,USA,2019-02-01,9.5269,12,76,17.7
USA-ADM2-011,Philadelphia,USA,2019-03-01,10.8934,13,76,17.7
USA-ADM2-011,Philadelphia,USA,2019-04-01,9.9631,10,76,17.7
USA-ADM2-011,Philadelphia,USA,2019-05-01,10.839,14,76,17.7
USA-ADM2-011,Philadelphia,USA,2019-06-01,10.342,9,76,17.7
USA-ADM2-011,Philadelphia,USA,2019-07-01,10.9438,4,76,17.7
USA-ADM2-011,Philadelphia,USA,2019-08-01,9.3459,14,76,17.7
USA-ADM2-011,Philadelphia,USA,2019-09-01,9.3446,6,76,17.7
USA-ADM2-011,Philadelphia,USA,2019-10-01,10.1682,18,76,17.7
USA-ADM2-011,Philadelphia,USA,2019-11-01,10.1335,10,76,17.7
USA-ADM2-011,Philadelphia,USA,2019-12-01,9.4389,14,76,17.7
USA-ADM2-011,Philadelphia,USA,2020-01-01,10.2537,7,76,17.7
USA-ADM2-011,Philadelphia,USA,2020-02-01,10.1724,11,76,17.7
USA-ADM2-011,Philadelphia,USA,2020-03-01,11.7029,14,76,17.7
