shapeID,city,date,t,treated,post,treat_post,log_avg_rad,pop_density
VNM-ADM2-019,Hanoi,2023-06-01,18,1,0,0,2.0483,8580.0
VNM-ADM2-019,Hanoi,2023-07-01,19,1,0,0,2.054,7221.0
VNM-ADM2-019,Hanoi,2023-08-01,20,1,0,0,2.085,7025.0
VNM-ADM2-019,Hanoi,2023-09-01,21,1,0,0,2.0475,10044.0
VNM-ADM2-019,Hanoi,2023-10-01,22,1,0,0,2.0437,14704.0
VNM-ADM2-019,Hanoi,2023-11-01,23,1,0,0,2.004,8886.0
VNM-ADM2-019,Hanoi,2023-12-01,24,1,0,0,2.0274,8557.0
VNM-ADM2-019,Hanoi,2024-01-01,25,1,1,1,2.1236,10026.0
VNM-ADM2-019,Hanoi,2024-02-01,26,1,1,1,2.1473,7060.0
VNM-ADM2-019,Hanoi,2024-03-01,27,1,1,1,2.211,13939.0
VNM-ADM2-019,Hanoi,2024-04-01,28,1,1,1,2.1201,12632.0
VNM-ADM2-019,Hanoi,2024-05-01,29,1,1,1,2.1395,6907.0
VNM-ADM2-019,Hanoi,2024-06-01,30,1,1,1,2.1286,5462.0
VNM-ADM2-019,Hanoi,2024-07-01,31,1,1,1,2.0947,9699.0
VNM-ADM2-019,Hanoi,2024-08-01,32,1,1,1,2.1241,8595.0
VNM-ADM2-019,Hanoi,2024-09-01,33,1,1,1,2.1534,8629.0
VNM-ADM2-019,Hanoi,2024-10-01,34,1,1,1,2.1529,8886.0
VNM-ADM2-019,Hanoi,2024-11-01,35,1,1,1,2.0887,5470.0
VNM-ADM2-019,Hanoi,2024-12-01,36,1,1,1,2.1453,10539.0
VNM-ADM2-020,Hanoi,2022-01-01,1,0,0,0,2.7665,7931.0
VNM-ADM2-020,Hanoi,2022-02-01,2,0,0,0,2.7908,12028.0
VNM-ADM2-020,Hanoi,2022-03-01,3,0,0,0,2.8143,8365.0
VNM-ADM2-020,Hanoi,2022-04-01,4,0,0,0,2.8043,9299.0
VNM-ADM2-020,Hanoi,2022-05-01,5,0,0,0,2.7858,10633.0
VNM-ADM2-020,Hanoi,2022-06-01,6,0,0,0,2.7746,7177.0
VNM-ADM2-020,Hanoi,2022-07-01,7,0,0,0,2.8237,11057.0
VNM-ADM2-020,Hanoi,2022-08-01,8,0,0,0,2.7825,11985.0
VNM-ADM2-020,Hanoi,2022-09-01,9,0,0,0,2.8116,8911.0
VNM-ADM2-020,Hanoi,2022-10-01,10,0,0,0,2.8049,12717.0
VNM-ADM2-020,Hanoi,2022-11-01,11,0,0,0,2.7064,9313.0
VNM-ADM2-020,Hanoi,2022-12-01,12,0,0,0,2.82,9974.0
VNM-ADM2-020,Hanoi,2023-01-01,13,0,0,0,2.786,8065.0
VNM-ADM2-020,Hanoi,2023-02-01,14,0,0,0,2.8135,11277.0
VNM-ADM2-020,Hanoi,2023-03-01,15,0,0,0,2.8502,3993.0
VNM-ADM2-020,Hanoi,2023-04-01,16,0,0,0,2.8619,7528.0
VNM-ADM2-020,Hanoi,2023-05-01,17,0,0,0,2.8559,11933.0
VNM-ADM2-020,Hanoi,2023-06-01,18,0,0,0,2.8206,4835.0
VNM-ADM2-020,Hanoi,2023-07-01,19,0,0,0,2.8913,15644.0
VNM-ADM2-020,Hanoi,2023-08-01,20,0,0,0,2.7786,14690.0
VNM-ADM2-020,Hanoi,2023-09-01,21,0,0,0,2.8534,10138.0
VNM-ADM2-020,Hanoi,2023-10-01,22,0,0,0,2.8771,6329.0
VNM-ADM2-020,Hanoi,2023-11-01,23,0,0,0,2.8885,8099.0
VNM-ADM2-020,Hanoi,2023-12-01,24,0,0,0,2.8288,7559.0
VNM-ADM2-020,Hanoi,2024-01-01,25,0,1,0,2.8272,11486.0
VNM-ADM2-020,Hanoi,2024-02-01,26,0,1,0,2.8753,11634.0
VNM-ADM2-020,Hanoi,2024-03-01,27,0,1,0,2.8997,7068.0
VNM-ADM2-020,Hanoi,2024-04-01,28,0,1,0,2.9447,8134.0
VNM-ADM2-020,Hanoi,2024-05-01,29,0,1,0,2.8924,14824.0
VNM-ADM2-020,Hanoi,2024-06-01,30,0,1,0,2.8482,9359.0
VNM-ADM2-020,Hanoi,2024-07-01,31,0,1,0,2.8971,10219.0
VNM-ADM2-020,Hanoi,2024-08-01,32,0,1,0,2.8083,11439.0
VNM-ADM2-020,Hanoi,2024-09-01,33,0,1,0,2.8616,12081.0
VNM-ADM2-020,Hanoi,2024-10-01,34,0,1,0,2.9027,7883.0
VNM-ADM2-020,Hanoi,2024-11-01,35,0,1,0,2.9427,12430.0
VNM-ADM2-020,Hanoi,2024-12-01,36,0,1,0,2.914,6406.0
VNM-ADM2-021,Hanoi,2022-01-01,1,0,0,0,2.7087,8187.0
VNM-ADM2-021,Hanoi,2022-02-01,2,0,0,0,2.6506,12390.0
VNM-ADM2-021,Hanoi,2022-03-01,3,0,0,0,2.7071,7154.0
VNM-ADM2-021,Hanoi,2022-04-01,4,0,0,0,2.6183,9421.0
VNM-ADM2-021,Hanoi,2022-05-01,5,0,0,0,2.6736,8432.0
VNM-ADM2-021,Hanoi,2022-06-01,6,0,0,0,2.7226,7559.0
VNM-ADM2-021,Hanoi,2022-07-01,7,0,0,0,2.6897,7654.0
VNM-ADM2-021,Hanoi,2022-08-01,8,0,0,0,2.7113,6954.0
VNM-ADM2-021,Hanoi,2022-09-01,9,0,0,0,2.6959,14010.0
VNM-ADM2-021,Hanoi,2022-10-01,10,0,0,0,2.7161,8374.0
VNM-ADM2-021,Hanoi,2022-11-01,11,0,0,0,2.7187,10100.0
VNM-ADM2-021,Hanoi,2022-12-01,12,0,0,0,2.6875,6618.0
VNM-ADM2-021,Hanoi,2023-01-01,13,0,0,0,2.7228,13184.0
VNM-ADM2-021,Hanoi,2023-02-01,14,0,0,0,2.7571,5060.0
VNM-ADM2-021,Hanoi,2023-03-01,15,0,0,0,2.7786,7530.0
VNM-ADM2-021,Hanoi,2023-04-01,16,0,0,0,2.7207,6348.0
VNM-ADM2-021,Hanoi,2023-05-01,17,0,0,0,2.7452,8820.0
VNM-ADM2-021,Hanoi,2023-06-01,18,0,0,0,2.7705,10679.0
VNM-ADM2-021,Hanoi,2023-07-01,19,0,0,0,2.7197,10671.0
VNM-ADM2-021,Hanoi,2023-08-01,20,0,0,0,2.7147,13716.0
VNM-ADM2-021,Hanoi,2023-09-01,21,0,0,0,2.7917,9737.0
VNM-ADM2-021,Hanoi,2023-10-01,22,0,0,0,2.751,6346.0
VNM-ADM2-021,Hanoi,2023-11-01,23,0,0,0,2.7355,10740.0
VNM-ADM2-021,Hanoi,2023-12-01,24,0,0,0,2.7447,10047.0
VNM-ADM2-021,Hanoi,2024-01-01,25,0,1,0,2.743,12073.0
VNM-ADM2-021,Hanoi,2024-02-01,26,0,1,0,2.7635,8749.0
VNM-ADM2-021,Hanoi,2024-03-01,27,0,1,0,2.7278,10147.0
VNM-ADM2-021,Hanoi,2024-04-01,28,0,1,0,2.8296,10286.0
VNM-ADM2-021,Hanoi,2024-05-01,29,0,1,0,2.7738,11124.0
VNM-ADM2-021,Hanoi,2024-06-01,30,0,1,0,2.7327,6186.0
VNM-ADM2-021,Hanoi,2024-07-01,31,0,1,0,2.7563,10176.0
VNM-ADM2-021,Hanoi,2024-08-01,32,0,1,0,2.7509,12579.0
VNM-ADM2-021,Hanoi,2024-09-01,33,0,1,0,2.7837,8612.0
VNM-ADM2-021,Hanoi,2024-10-01,34,0,1,0,2.7755,8450.0
VNM-ADM2-021,Hanoi,2024-11-01,35,0,1,0,2.7767,8360.0
VNM-ADM2-021,Hanoi,2024-12-01,36,0,1,0,2.8027,13058.0
VNM-ADM2-022,Hanoi,2022-01-01,1,1,0,0,2.5716,7904.0
VNM-ADM2-022,Hanoi,2022-02-01,2,1,0,0,2.5892,10245.0
VNM-ADM2-022,Hanoi,2022-03-01,3,1,0,0,2.5678,10804.0
VNM-ADM2-022,Hanoi,2022-04-01,4,1,0,0,2.5958,9121.0
VNM-ADM2-022,Hanoi,2022-05-01,5,1,0,0,2.568,9971.0
VNM-ADM2-022,Hanoi,2022-06-01,6,1,0,0,2.5556,6001.0
VNM-ADM2-022,Hanoi,2022-07-01,7,1,0,0,2.5728,12334.0
VNM-ADM2-022,Hanoi,2022-08-01,8,1,0,0,2.5987,11180.0
VNM-ADM2-022,Hanoi,2022-09-01,9,1,0,0,2.5865,11282.0
VNM-ADM2-022,Hanoi,2022-10-01,10,1,0,0,2.5823,8451.0
VNM-ADM2-022,Hanoi,2022-11-01,11,1,0,0,2.5506,11523.0
VNM-ADM2-022,Hanoi,2022-12-01,12,1,0,0,2.5709,7838.0
VNM-ADM2-022,Hanoi,2023-01-01,13,1,0,0,2.5648,10713.0
VNM-ADM2-022,Hanoi,2023-02-01,14,1,0,0,2.5275,10156.0
VNM-ADM2-022,Hanoi,2023-03-01,15,1,0,0,2.598,7580.0
VNM-ADM2-022,Hanoi,2023-04-01,16,1,0,0,2.6113,11190.0
VNM-ADM2-022,Hanoi,2023-05-01,17,1,0,0,2.6457,15108.0
VNM-ADM2-022,Hanoi,2023-06-01,18,1,0,0,2.6235,16781.0
VNM-ADM2-022,Hanoi,2023-07-01,19,1,0,0,2.6074,7518.0
VNM-ADM2-022,Hanoi,2023-08-01,20,1,0,0,2.5433,7627.0
VNM-ADM2-022,Hanoi,2023-09-01,21,1,0,0,2.6437,11906.0
VNM-ADM2-022,Hanoi,2023-10-01,22,1,0,0,2.6357,6697.0
VNM-ADM2-022,Hanoi,2023-11-01,23,1,0,0,2.6145,10232.0
VNM-ADM2-022,Hanoi,2023-12-01,24,1,0,0,2.6552,13180.0
VNM-ADM2-022,Hanoi,2024-01-01,25,1,1,1,2.6938,5562.0
VNM-ADM2-022,Hanoi,2024-02-01,26,1,1,1,2.7307,13097.0
VNM-ADM2-022,Hanoi,2024-03-01,27,1,1,1,2.7313,9952.0
VNM-ADM2-022,Hanoi,2024-04-01,28,1,1,1,2.7762,12886.0
VNM-ADM2-022,Hanoi,2024-05-01,29,1,1,1,2.7622,17007.0
VNM-ADM2-022,Hanoi,2024-06-01,30,1,1,1,2.7441,10135.0
VNM-ADM2-022,Hanoi,2024-07-01,31,1,1,1,2.6771,6184.0
VNM-ADM2-022,Hanoi,2024-08-01,32,1,1,1,2.7746,5990.0
VNM-ADM2-022,Hanoi,2024-09-01,33,1,1,1,2.7426,7343.0
VNM-ADM2-022,Hanoi,2024-10-01,34,1,1,1,2.6828,10185.0
VNM-ADM2-022,Hanoi,2024-11-01,35,1,1,1,2.7356,9046.0
VNM-ADM2-022,Hanoi,2024-12-01,36,1,1,1,2.7801,6556.0
VNM-ADM2-023,Hanoi,2022-01-01,1,0,0,0,2.3688,11207.0
VNM-ADM2-023,Hanoi,2022-02-01,2,0,0,0,2.4025,9740.0
VNM-ADM2-023,Hanoi,2022-03-01,3,0,0,0,2.4287,12799.0
VNM-ADM2-023,Hanoi,2022-04-01,4,0,0,0,2.4578,6999.0
VNM-ADM2-023,Hanoi,2022-05-01,5,0,0,0,2.3753,8606.0
VNM-ADM2-023,Hanoi,2022-06-01,6,0,0,0,2.413,7845.0
VNM-ADM2-023,Hanoi,2022-07-01,7,0,0,0,2.5069,14348.0
VNM-ADM2-023,Hanoi,2022-08-01,8,0,0,0,2.4088,9431.0
VNM-ADM2-023,Hanoi,2022-09-01,9,0,0,0,2.3877,9923.0
VNM-ADM2-023,Hanoi,2022-10-01,10,0,0,0,2.4318,11422.0
VNM-ADM2-023,Hanoi,2022-11-01,11,0,0,0,2.4517,10029.0
VNM-ADM2-023,Hanoi,2022-12-01,12,0,0,0,2.3902,12166.0
VNM-ADM2-023,Hanoi,2023-01-01,13,0,0,0,2.4523,8349.0
VNM-ADM2-023,Hanoi,2023-02-01,14,0,0,0,2.4535,9804.0
VNM-ADM2-023,Hanoi,2023-03-01,15,0,0,0,2.4565,9267.0
VNM-ADM2-023,Hanoi,2023-04-01,16,0,0,0,2.402,12904.0
VNM-ADM2-023,Hanoi,2023-05-01,17,0,0,0,2.4884,12999.0
VNM-ADM2-023,Hanoi,2023-06-01,18,0,0,0,2.4251,7584.0
VNM-ADM2-023,Hanoi,2023-07-01,19,0,0,0,2.4644,7827.0
VNM-ADM2-023,Hanoi,2023-08-01,20,0,0,0,2.4146,10723.0
VNM-ADM2-023,Hanoi,2023-09-01,21,0,0,0,2.3988,9017.0
VNM-ADM2-023,Hanoi,2023-10-01,22,0,0,0,2.4721,10519.0
VNM-ADM2-023,Hanoi,2023-11-01,23,0,0,0,2.3573,7464.0
VNM-ADM2-023,Hanoi,2023-12-01,24,0,0,0,2.4538,10064.0
VNM-ADM2-023,Hanoi,2024-01-01,25,0,1,0,2.4327,9077.0
VNM-ADM2-023,Hanoi,2024-02-01,26,0,1,0,2.4882,10768.0
VNM-ADM2-023,Hanoi,2024-03-01,27,0,1,0,2.4778,5680.0
VNM-ADM2-023,Hanoi,2024-04-01,28,0,1,0,2.4702,9867.0
VNM-ADM2-023,Hanoi,2024-05-01,29,0,1,0,2.4694,7910.0
VNM-ADM2-023,Hanoi,2024-06-01,30,0,1,0,2.5246,7547.0
VNM-ADM2-023,Hanoi,2024-07-01,31,0,1,0,2.5018,12259.0
VNM-ADM2-023,Hanoi,2024-08-01,32,0,1,0,2.5438,10597.0
VNM-ADM2-023,Hanoi,2024-09-01,33,0,1,0,2.4568,15417.0
VNM-ADM2-023,Hanoi,2024-10-01,34,0,1,0,2.4699,11088.0
VNM-ADM2-023,Hanoi,2024-11-01,35,0,1,0,2.4822,10022.0
VNM-ADM2-023,Hanoi,2024-12-01,36,0,1,0,2.4618,7124.0
VNM-ADM2-024,Hanoi,2022-01-01,1,0,0,0,2.3214,10952.0
VNM-ADM2-024,Hanoi,2022-02-01,2,0,0,0,2.3333,9344.0
VNM-ADM2-024,Hanoi,2022-03-01,3,0,0,0,2.2644,2008.0
VNM-ADM2-024,Hanoi,2022-04-01,4,0,0,0,2.2929,14397.0
VNM-ADM2-024,Hanoi,2022-05-01,5,0,0,0,2.3211,7934.0
VNM-ADM2-024,Hanoi,2022-06-01,6,0,0,0,2.3128,11552.0
VNM-ADM2-024,Hanoi,2022-07-01,7,0,0,0,2.2992,7671.0
VNM-ADM2-024,Hanoi,2022-08-01,8,0,0,0,2.3335,11013.0
VNM-ADM2-024,Hanoi,2022-09-01,9,0,0,0,2.2968,12180.0
VNM-ADM2-024,Hanoi,2022-10-01,10,0,0,0,2.2641,8478.0
VNM-ADM2-024,Hanoi,2022-11-01,11,0,0,0,2.3012,10982.0
VNM-ADM2-024,Hanoi,2022-12-01,12,0,0,0,2.3475,5364.0
VNM-ADM2-024,Hanoi,2023-01-01,13,0,0,0,2.3932,9721.0
VNM-ADM2-024,Hanoi,2023-02-01,14,0,0,0,2.3036,8956.0
VNM-ADM2-024,Hanoi,2023-03-01,15,0,0,0,2.3429,8250.0
VNM-ADM2-024,Hanoi,2023-04-01,16,0,0,0,2.3181,13741.0
VNM-ADM2-024,Hanoi,2023-05-01,17,0,0,0,2.2941,10285.0
VNM-ADM2-024,Hanoi,2023-06-01,18,0,0,0,2.3647,8560.0
VNM-ADM2-024,Hanoi,2023-07-01,19,0,0,0,2.3657,6859.0
VNM-ADM2-024,Hanoi,2023-08-01,20,0,0,0,2.3292,8843.0
VNM-ADM2-024,Hanoi,2023-09-01,21,0,0,0,2.2781,12697.0
VNM-ADM2-024,Hanoi,2023-10-01,22,0,0,0,2.4176,10338.0
VNM-ADM2-024,Hanoi,2023-11-01,23,0,0,0,2.3511,10416.0
VNM-ADM2-024,Hanoi,2023-12-01,24,0,0,0,2.3611,12595.0
VNM-ADM2-024,Hanoi,2024-01-01,25,0,1,0,2.3958,9008.0
VNM-ADM2-024,Hanoi,2024-02-01,26,0,1,0,2.3943,9390.0
VNM-ADM2-024,Hanoi,2024-03-01,27,0,1,0,2.3746,13065.0
VNM-ADM2-024,Hanoi,2024-04-01,28,0,1,0,2.3517,6885.0
VNM-ADM2-024,Hanoi,2024-05-01,29,0,1,0,2.4218,10510.0
VNM-ADM2-024,Hanoi,2024-06-01,30,0,1,0,2.4642,12588.0
VNM-ADM2-024,Hanoi,2024-07-01,31,0,1,0,2.4071,9068.0
VNM-ADM2-024,Hanoi,2024-08-01,32,0,1,0,2.3949,8098.0
VNM-ADM2-024,Hanoi,2024-09-01,33,0,1,0,2.427,11500.0
VNM-ADM2-024,Hanoi,2024-10-01,34,0,1,0,2.4259,10652.0
VNM-ADM2-024,Hanoi,2024-11-01,35,0,1,0,2.4312,8041.0
VNM-ADM2-024,Hanoi,2024-12-01,36,0,1,0,2.3736,5081.0
VNM-ADM2-025,Hanoi,2022-01-01,1,0,0,0,2.0645,9082.0
VNM-ADM2-025,Hanoi,2022-02-01,2,0,0,0,2.0457,8816.0
VNM-ADM2-025,Hanoi,2022-03-01,3,0,0,0,1.9928,12765.0
VNM-ADM2-025,Hanoi,2022-04-01,4,0,0,0,2.0092,10245.0
VNM-ADM2-025,Hanoi,2022-05-01,5,0,0,0,2.087,10341.0
VNM-ADM2-025,Hanoi,2022-06-01,6,0,0,0,2.0585,11004.0
VNM-ADM2-025,Hanoi,2022-07-01,7,0,0,0,2.0425,10860.0
VNM-ADM2-025,Hanoi,2022-08-01,8,0,0,0,2.0298,9714.0
VNM-ADM2-025,Hanoi,2022-09-01,9,0,0,0,2.0467,5682.0
VNM-ADM2-025,Hanoi,2022-10-01,10,0,0,0,2.0493,9654.0
VNM-ADM2-025,Hanoi,2022-11-01,11,0,0,0,2.0374,11109.0
VNM-ADM2-025,Hanoi,2022-12-01,12,0,0,0,2.0942,8145.0
VNM-ADM2-025,Hanoi,2023-01-01,13,0,0,0,2.063,9856.0
VNM-ADM2-025,Hanoi,2023-02-01,14,0,0,0,2.162,9498.0
VNM-ADM2-025,Hanoi,2023-03-01,15,0,0,0,2.1017,9017.0
VNM-ADM2-025,Hanoi,2023-04-01,16,0,0,0,2.0609,14053.0
VNM-ADM2-025,Hanoi,2023-05-01,17,0,0,0,2.0954,11327.0
VNM-ADM2-025,Hanoi,2023-06-01,18,0,0,0,2.0487,11989.0
VNM-ADM2-025,Hanoi,2023-07-01,19,0,0,0,2.0842,6049.0
VNM-ADM2-025,Hanoi,2023-08-01,20,0,0,0,2.115,8440.0
VNM-ADM2-025,Hanoi,2023-09-01,21,0,0,0,2.0353,10962.0
VNM-ADM2-025,Hanoi,2023-10-01,22,0,0,0,2.1143,3256.0
VNM-ADM2-025,Hanoi,2023-11-01,23,0,0,0,2.1091,12379.0
VNM-ADM2-025,Hanoi,2023-12-01,24,0,0,0,2.0492,13152.0
VNM-ADM2-025,Hanoi,2024-01-01,25,0,1,0,2.1254,8124.0
VNM-ADM2-025,Hanoi,2024-02-01,26,0,1,0,2.1382,5433.0
VNM-ADM2-025,Hanoi,2024-03-01,27,0,1,0,2.1384,6456.0
VNM-ADM2-025,Hanoi,2024-04-01,28,0,1,0,2.1319,11905.0
VNM-ADM2-025,Hanoi,2024-05-01,29,0,1,0,2.1469,8760.0
VNM-ADM2-025,Hanoi,2024-06-01,30,0,1,0,2.0971,9115.0
VNM-ADM2-025,Hanoi,2024-07-01,31,0,1,0,2.1728,6419.0
VNM-ADM2-025,Hanoi,2024-08-01,32,0,1,0,2.1129,5243.0
VNM-ADM2-025,Hanoi,2024-09-01,33,0,1,0,2.0635,14677.0
VNM-ADM2-025,Hanoi,2024-10-01,34,0,1,0,2.0907,10818.0
VNM-ADM2-025,Hanoi,2024-11-01,35,0,1,0,2.049,11927.0
VNM-ADM2-025,Hanoi,2024-12-01,36,0,1,0,2.1331,14578.0
VNM-ADM2-026,Hanoi,2022-01-01,1,1,0,0,2.1248,11922.0
VNM-ADM2-026,Hanoi,2022-02-01,2,1,0,0,2.1262,10112.0
VNM-ADM2-026,Hanoi,2022-03-01,3,1,0,0,2.1437,6901.0
VNM-ADM2-026,Hanoi,2022-04-01,4,1,0,0,2.0828,11541.0
VNM-ADM2-026,Hanoi,2022-05-01,5,1,0,0,2.1301,12072.0
VNM-ADM2-026,Hanoi,2022-06-01,6,1,0,0,2.1963,12237.0
VNM-ADM2-026,Hanoi,2022-07-01,7,1,0,0,2.1255,7855.0
VNM-ADM2-026,Hanoi,2022-08-01,8,1,0,0,2.1546,7338.0
VNM-ADM2-026,Hanoi,2022-09-01,9,1,0,0,2.1762,7269.0
VNM-ADM2-026,Hanoi,2022-10-01,10,1,0,0,2.1001,12278.0
VNM-ADM2-026,Hanoi,2022-11-01,11,1,0,0,2.121,10485.0
VNM-ADM2-026,Hanoi,2022-12-01,12,1,0,0,2.175,11681.0
VNM-ADM2-026,Hanoi,2023-01-01,13,1,0,0,2.1546,9073.0
VNM-ADM2-026,Hanoi,2023-02-01,14,1,0,0,2.1608,11261.0
VNM-ADM2-026,Hanoi,2023-03-01,15,1,0,0,2.1903,10493.0
VNM-ADM2-026,Hanoi,2023-04-01,16,1,0,0,2.1516,10504.0
VNM-ADM2-026,Hanoi,2023-05-01,17,1,0,0,2.1512,6379.0
VNM-ADM2-026,Hanoi,2023-06-01,18,1,0,0,2.2055,10565.0
VNM-ADM2-026,Hanoi,2023-07-01,19,1,0,0,2.1594,11021.0
VNM-ADM2-026,Hanoi,2023-08-01,20,1,0,0,2.2088,6031.0
VNM-ADM2-026,Hanoi,2023-09-01,21,1,0,0,2.163,11580.0
VNM-ADM2-026,Hanoi,2023-10-01,22,1,0,0,2.1558,10824.0
VNM-ADM2-026,Hanoi,2023-11-01,23,1,0,0,2.1766,11354.0
VNM-ADM2-026,Hanoi,2023-12-01,24,1,0,0,2.2049,3692.0
VNM-ADM2-026,Hanoi,2024-01-01,25,1,1,1,2.2588,9986.0
VNM-ADM2-026,Hanoi,2024-02-01,26,1,1,1,2.2252,13684.0
VNM-ADM2-026,Hanoi,2024-03-01,27,1,1,1,2.2079,8254.0
VNM-ADM2-026,Hanoi,2024-04-01,28,1,1,1,2.2637,7478.0
VNM-ADM2-026,Hanoi,2024-05-01,29,1,1,1,2.3148,12270.0
VNM-ADM2-026,Hanoi,2024-06-01,30,1,1,1,2.2648,10967.0
VNM-ADM2-026,Hanoi,2024-07-01,31,1,1,1,2.2419,7207.0
VNM-ADM2-026,Hanoi,2024-08-01,32,1,1,1,2.2761,8561.0
VNM-ADM2-026,Hanoi,2024-09-01,33,1,1,1,2.2498,12460.0
VNM-ADM2-026,Hanoi,2024-10-01,34,1,1,1,2.2868,7836.0
VNM-ADM2-026,Hanoi,2024-11-01,35,1,1,1,2.299,5571.0
VNM-ADM2-026,Hanoi,2024-12-01,36,1,1,1,2.2482,12829.0
VNM-ADM2-027,Hanoi,2022-01-01,1,0,0,0,2.5127,13815.0
VNM-ADM2-027,Hanoi,2022-02-01,2,0,0,0,2.4802,9701.0
VNM-ADM2-027,Hanoi,2022-03-01,3,0,0,0,2.5247,9899.0
VNM-ADM2-027,Hanoi,2022-04-01,4,0,0,0,2.5109,7163.0
VNM-ADM2-027,Hanoi,2022-05-01,5,0,0,0,2.5237,8076.0
VNM-ADM2-027,Hanoi,2022-06-01,6,0,0,0,2.5116,12196.0
VNM-ADM2-027,Hanoi,2022-07-01,7,0,0,0,2.5075,12191.0
VNM-ADM2-027,Hanoi,2022-08-01,8,0,0,0,2.4919,6463.0
VNM-ADM2-027,Hanoi,2022-09-01,9,0,0,0,2.5133,12145.0
VNM-ADM2-027,Hanoi,2022-10-01,10,0,0,0,2.529,8214.0
VNM-ADM2-027,Hanoi,2022-11-01,11,0,0,0,2.4482,6221.0
VNM-ADM2-027,Hanoi,2022-12-01,12,0,0,0,2.5661,9316.0
VNM-ADM2-027,Hanoi,2023-01-01,13,0,0,0,2.5332,14636.0
VNM-ADM2-027,Hanoi,2023-02-01,14,0,0,0,2.5545,11930.0
VNM-ADM2-027,Hanoi,2023-03-01,15,0,0,0,2.5554,13197.0
VNM-ADM2-027,Hanoi,2023-04-01,16,0,0,0,2.5474,4058.0
VNM-ADM2-027,Hanoi,2023-05-01,17,0,0,0,2.5548,11059.0
VNM-ADM2-027,Hanoi,2023-06-01,18,0,0,0,2.5684,7677.0
VNM-ADM2-027,Hanoi,2023-07-01,19,0,0,0,2.4847,9083.0
VNM-ADM2-027,Hanoi,2023-08-01,20,0,0,0,2.5384,13517.0
VNM-ADM2-027,Hanoi,2023-09-01,21,0,0,0,2.5195,8812.0
VNM-ADM2-027,Hanoi,2023-10-01,22,0,0,0,2.5346,8297.0
VNM-ADM2-027,Hanoi,2023-11-01,23,0,0,0,2.5017,12798.0
VNM-ADM2-027,Hanoi,2023-12-01,24,0,0,0,2.5701,15983.0
VNM-ADM2-027,Hanoi,2024-01-01,25,0,1,0,2.5712,5942.0
VNM-ADM2-027,Hanoi,2024-02-01,26,0,1,0,2.5673,11049.0
VNM-ADM2-027,Hanoi,2024-03-01,27,0,1,0,2.5896,6304.0
VNM-ADM2-027,Hanoi,2024-04-01,28,0,1,0,2.5643,4771.0
VNM-ADM2-027,Hanoi,2024-05-01,29,0,1,0,2.5852,11648.0
VNM-ADM2-027,Hanoi,2024-06-01,30,0,1,0,2.597,8966.0
VNM-ADM2-027,Hanoi,2024-07-01,31,0,1,0,2.6186,10426.0
VNM-ADM2-027,Hanoi,2024-08-01,32,0,1,0,2.5476,10943.0
VNM-ADM2-027,Hanoi,2024-09-01,33,0,1,0,2.5484,9961.0
VNM-ADM2-027,Hanoi,2024-10-01,34,0,1,0,2.646,15482.0
VNM-ADM2-027,Hanoi,2024-11-01,35,0,1,0,2.5745,7387.0
VNM-ADM2-027,Hanoi,2024-12-01,36,0,1,0,2.6313,7910.0
VNM-ADM2-028,Hanoi,2022-01-01,1,0,0,0,2.4615,13801.0
VNM-ADM2-028,Hanoi,2022-02-01,2,0,0,0,2.471,7920.0
VNM-ADM2-028,Hanoi,2022-03-01,3,0,0,0,2.5279,8466.0
VNM-ADM2-028,Hanoi,2022-04-01,4,0,0,0,2.4702,6838.0
VNM-ADM2-028,Hanoi,2022-05-01,5,0,0,0,2.449,8409.0
VNM-ADM2-028,Hanoi,2022-06-01,6,0,0,0,2.4694,5706.0
VNM-ADM2-028,Hanoi,2022-07-01,7,0,0,0,2.5508,13254.0
VNM-ADM2-028,Hanoi,2022-08-01,8,0,0,0,2.4625,13481.0
VNM-ADM2-028,Hanoi,2022-09-01,9,0,0,0,2.5298,5535.0
VNM-ADM2-028,Hanoi,2022-10-01,10,0,0,0,2.5017,12174.0
VNM-ADM2-028,Hanoi,2022-11-01,11,0,0,0,2.5258,6266.0
VNM-ADM2-028,Hanoi,2022-12-01,12,0,0,0,2.5228,4876.0
VNM-ADM2-028,Hanoi,2023-01-01,13,0,0,0,2.5317,8245.0
VNM-ADM2-028,Hanoi,2023-02-01,14,0,0,0,2.5212,11458.0
VNM-ADM2-028,Hanoi,2023-03-01,15,0,0,0,2.5141,8580.0
VNM-ADM2-028,Hanoi,2023-04-01,16,0,0,0,2.5435,8066.0
VNM-ADM2-028,Hanoi,2023-05-01,17,0,0,0,2.5588,9344.0
VNM-ADM2-028,Hanoi,2023-06-01,18,0,0,0,2.5143,12153.0
VNM-ADM2-028,Hanoi,2023-07-01,19,0,0,0,2.5141,2670.0
VNM-ADM2-028,Hanoi,2023-08-01,20,0,0,0,2.5528,5819.0
VNM-ADM2-028,Hanoi,2023-09-01,21,0,0,0,2.5388,8690.0
VNM-ADM2-028,Hanoi,2023-10-01,22,0,0,0,2.5478,12681.0
VNM-ADM2-028,Hanoi,2023-11-01,23,0,0,0,2.5153,6921.0
VNM-ADM2-028,Hanoi,2023-12-01,24,0,0,0,2.5475,5457.0
VNM-ADM2-028,Hanoi,2024-01-01,25,0,1,0,2.5491,10350.0
VNM-ADM2-028,Hanoi,2024-02-01,26,0,1,0,2.561,11239.0
