cell_id,x_km,y_km,date,t,treated,dist_to_treat_km,in_spillover_ring,post,log_avg_rad
C068,7.0,5.0,2022-09-01,9,0,1.414,1,0,2.1317
C068,7.0,5.0,2022-10-01,10,0,1.414,1,0,2.1741
C068,7.0,5.0,2022-11-01,11,0,1.414,1,0,2.1742
C068,7.0,5.0,2022-12-01,12,0,1.414,1,0,2.1597
C068,7.0,5.0,2023-01-01,13,0,1.414,1,0,2.1952
C068,7.0,5.0,2023-02-01,14,0,1.414,1,0,2.166
C068,7.0,5.0,2023-03-01,15,0,1.414,1,0,2.1491
C068,7.0,5.0,2023-04-01,16,0,1.414,1,0,2.1914
C068,7.0,5.0,2023-05-01,17,0,1.414,1,0,2.1602
C068,7.0,5.0,2023-06-01,18,0,1.414,1,0,2.1605
C068,7.0,5.0,2023-07-01,19,0,1.414,1,0,2.2408
C068,7.0,5.0,2023-08-01,20,0,1.414,1,0,2.1815
C068,7.0,5.0,2023-09-01,21,0,1.414,1,0,2.1354
C068,7.0,5.0,2023-10-01,22,0,1.414,1,0,2.1923
C068,7.0,5.0,2023-11-01,23,0,1.414,1,0,2.1566
C068,7.0,5.0,2023-12-01,24,0,1.414,1,0,2.197
C068,7.0,5.0,2024-01-01,25,0,1.414,1,1,2.2215
C068,7.0,5.0,2024-02-01,26,0,1.414,1,1,2.2103
C068,7.0,5.0,2024-03-01,27,0,1.414,1,1,2.2341
C068,7.0,5.0,2024-04-01,28,0,1.414,1,1,2.2401
C068,7.0,5.0,2024-05-01,29,0,1.414,1,1,2.2517
C068,7.0,5.0,2024-06-01,30,0,1.414,1,1,2.1893
C068,7.0,5.0,2024-07-01,31,0,1.414,1,1,2.2652
C068,7.0,5.0,2024-08-01,32,0,1.414,1,1,2.2395
C068,7.0,5.0,2024-09-01,33,0,1.414,1,1,2.2553
C068,7.0,5.0,2024-10-01,34,0,1.414,1,1,2.2658
C068,7.0,5.0,2024-11-01,35,0,1.414,1,1,2.2422
C068,7.0,5.0,2024-12-01,36,0,1.414,1,1,2.299
C069,8.0,5.0,2022-01-01,1,0,1.0,1,0,3.0658
C069,8.0,5.0,2022-02-01,2,0,1.0,1,0,3.0098
C069,8.0,5.0,2022-03-01,3,0,1.0,1,0,3.047
C069,8.0,5.0,2022-04-01,4,0,1.0,1,0,3.0402
C069,8.0,5.0,2022-05-01,5,0,1.0,1,0,3.0898
C069,8.0,5.0,2022-06-01,6,0,1.0,1,0,3.0714
C069,8.0,5.0,2022-07-01,7,0,1.0,1,0,3.0237
C069,8.0,5.0,2022-08-01,8,0,1.0,1,0,3.1309
C069,8.0,5.0,2022-09-01,9,0,1.0,1,0,3.0737
C069,8.0,5.0,2022-10-01,10,0,1.0,1,0,3.0945
C069,8.0,5.0,2022-11-01,11,0,1.0,1,0,3.0622
C069,8.0,5.0,2022-12-01,12,0,1.0,1,0,3.1105
C069,8.0,5.0,2023-01-01,13,0,1.0,1,0,3.0887
C069,8.0,5.0,2023-02-01,14,0,1.0,1,0,3.0357
C069,8.0,5.0,2023-03-01,15,0,1.0,1,0,3.1276
C069,8.0,5.0,2023-04-01,16,0,1.0,1,0,3.0686
C069,8.0,5.0,2023-05-01,17,0,1.0,1,0,3.109
C069,8.0,5.0,2023-06-01,18,0,1.0,1,0,3.1278
C069,8.0,5.0,2023-07-01,19,0,1.0,1,0,3.1413
C069,8.0,5.0,2023-08-01,20,0,1.0,1,0,3.0551
C069,8.0,5.0,2023-09-01,21,0,1.0,1,0,3.1093
C069,8.0,5.0,2023-10-01,22,0,1.0,1,0,3.0972
C069,8.0,5.0,2023-11-01,23,0,1.0,1,0,3.1053
C069,8.0,5.0,2023-12-01,24,0,1.0,1,0,3.1483
C069,8.0,5.0,2024-01-01,25,0,1.0,1,1,3.1905
C069,8.0,5.0,2024-02-01,26,0,1.0,1,1,3.1465
C069,8.0,5.0,2024-03-01,27,0,1.0,1,1,3.1768
C069,8.0,5.0,2024-04-01,28,0,1.0,1,1,3.1814
C069,8.0,5.0,2024-05-01,29,0,1.0,1,1,3.202
C069,8.0,5.0,2024-06-01,30,0,1.0,1,1,3.1548
C069,8.0,5.0,2024-07-01,31,0,1.0,1,1,3.1407
C069,8.0,5.0,2024-08-01,32,0,1.0,1,1,3.1409
C069,8.0,5.0,2024-09-01,33,0,1.0,1,1,3.1789
C069,8.0,5.0,2024-10-01,34,0,1.0,1,1,3.1801
C069,8.0,5.0,2024-11-01,35,0,1.0,1,1,3.1691
C069,8.0,5.0,2024-12-01,36,0,1.0,1,1,3.1692
C070,9.0,5.0,2022-01-01,1,0,1.414,1,0,2.4472
C070,9.0,5.0,2022-02-01,2,0,1.414,1,0,2.4413
C070,9.0,5.0,2022-03-01,3,0,1.414,1,0,2.4347
C070,9.0,5.0,2022-04-01,4,0,1.414,1,0,2.4744
C070,9.0,5.0,2022-05-01,5,0,1.414,1,0,2.4015
C070,9.0,5.0,2022-06-01,6,0,1.414,1,0,2.4342
C070,9.0,5.0,2022-07-01,7,0,1.414,1,0,2.4815
C070,9.0,5.0,2022-08-01,8,0,1.414,1,0,2.4602
C070,9.0,5.0,2022-09-01,9,0,1.414,1,0,2.45
C070,9.0,5.0,2022-10-01,10,0,1.414,1,0,2.431
C070,9.0,5.0,2022-11-01,11,0,1.414,1,0,2.4948
C070,9.0,5.0,2022-12-01,12,0,1.414,1,0,2.4954
C070,9.0,5.0,2023-01-01,13,0,1.414,1,0,2.5016
C070,9.0,5.0,2023-02-01,14,0,1.414,1,0,2.4785
C070,9.0,5.0,2023-03-01,15,0,1.414,1,0,2.4425
C070,9.0,5.0,2023-04-01,16,0,1.414,1,0,2.4885
C070,9.0,5.0,2023-05-01,17,0,1.414,1,0,2.476
C070,9.0,5.0,2023-06-01,18,0,1.414,1,0,2.5118
C070,9.0,5.0,2023-07-01,19,0,1.414,1,0,2.4953
C070,9.0,5.0,2023-08-01,20,0,1.414,1,0,2.4973
C070,9.0,5.0,2023-09-01,21,0,1.414,1,0,2.4427
C070,9.0,5.0,2023-10-01,22,0,1.414,1,0,2.504
C070,9.0,5.0,2023-11-01,23,0,1.414,1,0,2.5058
C070,9.0,5.0,2023-12-01,24,0,1.414,1,0,2.4777
C070,9.0,5.0,2024-01-01,25,0,1.414,1,1,2.476
C070,9.0,5.0,2024-02-01,26,0,1.414,1,1,2.5193
C070,9.0,5.0,2024-03-01,27,0,1.414,1,1,2.5303
C070,9.0,5.0,2024-04-01,28,0,1.414,1,1,2.4845
C070,9.0,5.0,2024-05-01,29,0,1.414,1,1,2.5745
C070,9.0,5.0,2024-06-01,30,0,1.414,1,1,2.5733
C070,9.0,5.0,2024-07-01,31,0,1.414,1,1,2.5249
C070,9.0,5.0,2024-08-01,32,0,1.414,1,1,2.5354
C070,9.0,5.0,2024-09-01,33,0,1.414,1,1,2.4875
C070,9.0,5.0,2024-10-01,34,0,1.414,1,1,2.5649
C070,9.0,5.0,2024-11-01,35,0,1.414,1,1,2.5533
C070,9.0,5.0,2024-12-01,36,0,1.414,1,1,2.5203
C071,10.0,5.0,2022-01-01,1,0,2.236,0,0,2.5011
C071,10.0,5.0,2022-02-01,2,0,2.236,0,0,2.5285
C071,10.0,5.0,2022-03-01,3,0,2.236,0,0,2.5157
C071,10.0,5.0,2022-04-01,4,0,2.236,0,0,2.4824
C071,10.0,5.0,2022-05-01,5,0,2.236,0,0,2.5114
C071,10.0,5.0,2022-06-01,6,0,2.236,0,0,2.5324
C071,10.0,5.0,2022-07-01,7,0,2.236,0,0,2.5177
C071,10.0,5.0,2022-08-01,8,0,2.236,0,0,2.5067
C071,10.0,5.0,2022-09-01,9,0,2.236,0,0,2.5639
C071,10.0,5.0,2022-10-01,10,0,2.236,0,0,2.503
C071,10.0,5.0,2022-11-01,11,0,2.236,0,0,2.5268
C071,10.0,5.0,2022-12-01,12,0,2.236,0,0,2.5592
C071,10.0,5.0,2023-01-01,13,0,2.236,0,0,2.5982
C071,10.0,5.0,2023-02-01,14,0,2.236,0,0,2.5719
C071,10.0,5.0,2023-03-01,15,0,2.236,0,0,2.5473
C071,10.0,5.0,2023-04-01,16,0,2.236,0,0,2.5575
C071,10.0,5.0,2023-05-01,17,0,2.236,0,0,2.5065
C071,10.0,5.0,2023-06-01,18,0,2.236,0,0,2.5982
C071,10.0,5.0,2023-07-01,19,0,2.236,0,0,2.5347
C071,10.0,5.0,2023-08-01,20,0,2.236,0,0,2.4935
C071,10.0,5.0,2023-09-01,21,0,2.236,0,0,2.5277
C071,10.0,5.0,2023-10-01,22,0,2.236,0,0,2.5289
C071,10.0,5.0,2023-11-01,23,0,2.236,0,0,2.5508
C071,10.0,5.0,2023-12-01,24,0,2.236,0,0,2.518
C071,10.0,5.0,2024-01-01,25,0,2.236,0,1,2.5454
C071,10.0,5.0,2024-02-01,26,0,2.236,0,1,2.565
C071,10.0,5.0,2024-03-01,27,0,2.236,0,1,2.5579
C071,10.0,5.0,2024-04-01,28,0,2.236,0,1,2.5726
C071,10.0,5.0,2024-05-01,29,0,2.236,0,1,2.5679
C071,10.0,5.0,2024-06-01,30,0,2.236,0,1,2.6269
C071,10.0,5.0,2024-07-01,31,0,2.236,0,1,2.5932
C071,10.0,5.0,2024-08-01,32,0,2.236,0,1,2.606
C071,10.0,5.0,2024-09-01,33,0,2.236,0,1,2.5561
C071,10.0,5.0,2024-10-01,34,0,2.236,0,1,2.5791
C071,10.0,5.0,2024-11-01,35,0,2.236,0,1,2.5925
C071,10.0,5.0,2024-12-01,36,0,2.236,0,1,2.6116
C072,11.0,5.0,2022-01-01,1,0,3.162,0,0,2.3796
C072,11.0,5.0,2022-02-01,2,0,3.162,0,0,2.3642
C072,11.0,5.0,2022-03-01,3,0,3.162,0,0,2.3304
C072,11.0,5.0,2022-04-01,4,0,3.162,0,0,2.3473
C072,11.0,5.0,2022-05-01,5,0,3.162,0,0,2.4105
C072,11.0,5.0,2022-06-01,6,0,3.162,0,0,2.3884
C072,11.0,5.0,2022-07-01,7,0,3.162,0,0,2.373
C072,11.0,5.0,2022-08-01,8,0,3.162,0,0,2.4237
C072,11.0,5.0,2022-09-01,9,0,3.162,0,0,2.3888
C072,11.0,5.0,2022-10-01,10,0,3.162,0,0,2.3813
C072,11.0,5.0,2022-11-01,11,0,3.162,0,0,2.4503
C072,11.0,5.0,2022-12-01,12,0,3.162,0,0,2.378
C072,11.0,5.0,2023-01-01,13,0,3.162,0,0,2.4362
C072,11.0,5.0,2023-02-01,14,0,3.162,0,0,2.4339
C072,11.0,5.0,2023-03-01,15,0,3.162,0,0,2.4258
C072,11.0,5.0,2023-04-01,16,0,3.162,0,0,2.3852
C072,11.0,5.0,2023-05-01,17,0,3.162,0,0,2.4088
C072,11.0,5.0,2023-06-01,18,0,3.162,0,0,2.4056
C072,11.0,5.0,2023-07-01,19,0,3.162,0,0,2.4444
C072,11.0,5.0,2023-08-01,20,0,3.162,0,0,2.4637
C072,11.0,5.0,2023-09-01,21,0,3.162,0,0,2.4338
C072,11.0,5.0,2023-10-01,22,0,3.162,0,0,2.4369
C072,11.0,5.0,2023-11-01,23,0,3.162,0,0,2.3974
C072,11.0,5.0,2023-12-01,24,0,3.162,0,0,2.4503
C072,11.0,5.0,2024-01-01,25,0,3.162,0,1,2.4197
C072,11.0,5.0,2024-02-01,26,0,3.162,0,1,2.3848
C072,11.0,5.0,2024-03-01,27,0,3.162,0,1,2.4848
C072,11.0,5.0,2024-04-01,28,0,3.162,0,1,2.4908
C072,11.0,5.0,2024-05-01,29,0,3.162,0,1,2.4341
C072,11.0,5.0,2024-06-01,30,0,3.162,0,1,2.4805
C072,11.0,5.0,2024-07-01,31,0,3.162,0,1,2.4457
C072,11.0,5.0,2024-08-01,32,0,3.162,0,1,2.4737
C072,11.0,5.0,2024-09-01,33,0,3.162,0,1,2.4616
C072,11.0,5.0,2024-10-01,34,0,3.162,0,1,2.4376
C072,11.0,5.0,2024-11-01,35,0,3.162,0,1,2.464
C072,11.0,5.0,2024-12-01,36,0,3.162,0,1,2.435
C073,0.0,6.0,2022-01-01,1,0,4.243,0,0,2.5252
C073,0.0,6.0,2022-02-01,2,0,4.243,0,0,2.4739
C073,0.0,6.0,2022-03-01,3,0,4.243,0,0,2.5267
C073,0.0,6.0,2022-04-01,4,0,4.243,0,0,2.5181
C073,0.0,6.0,2022-05-01,5,0,4.243,0,0,2.457
C073,0.0,6.0,2022-06-01,6,0,4.243,0,0,2.5474
C073,0.0,6.0,2022-07-01,7,0,4.243,0,0,2.5491
C073,0.0,6.0,2022-08-01,8,0,4.243,0,0,2.4835
C073,0.0,6.0,2022-09-01,9,0,4.243,0,0,2.4464
C073,0.0,6.0,2022-10-01,10,0,4.243,0,0,2.4648
C073,0.0,6.0,2022-11-01,11,0,4.243,0,0,2.5476
C073,0.0,6.0,2022-12-01,12,0,4.243,0,0,2.513
C073,0.0,6.0,2023-01-01,13,0,4.243,0,0,2.5258
C073,0.0,6.0,2023-02-01,14,0,4.243,0,0,2.5351
C073,0.0,6.0,2023-03-01,15,0,4.243,0,0,2.5045
C073,0.0,6.0,2023-04-01,16,0,4.243,0,0,2.5046
C073,0.0,6.0,2023-05-01,17,0,4.243,0,0,2.5432
C073,0.0,6.0,2023-06-01,18,0,4.243,0,0,2.5106
C073,0.0,6.0,2023-07-01,19,0,4.243,0,0,2.5872
C073,0.0,6.0,2023-08-01,20,0,4.243,0,0,2.5463
C073,0.0,6.0,2023-09-01,21,0,4.243,0,0,2.5301
C073,0.0,6.0,2023-10-01,22,0,4.243,0,0,2.5196
C073,0.0,6.0,2023-11-01,23,0,4.243,0,0,2.5635
C073,0.0,6.0,2023-12-01,24,0,4.243,0,0,2.5489
C073,0.0,6.0,2024-01-01,25,0,4.243,0,1,2.5064
C073,0.0,6.0,2024-02-01,26,0,4.243,0,1,2.5786
C073,0.0,6.0,2024-03-01,27,0,4.243,0,1,2.5755
C073,0.0,6.0,2024-04-01,28,0,4.243,0,1,2.5727
C073,0.0,6.0,2024-05-01,29,0,4.243,0,1,2.586
C073,0.0,6.0,2024-06-01,30,0,4.243,0,1,2.5427
C073,0.0,6.0,2024-07-01,31,0,4.243,0,1,2.569
C073,0.0,6.0,2024-08-01,32,0,4.243,0,1,2.5502
C073,0.0,6.0,2024-09-01,33,0,4.243,0,1,2.5722
C073,0.0,6.0,2024-10-01,34,0,4.243,0,1,2.5348
C073,0.0,6.0,2024-11-01,35,0,4.243,0,1,2.5864
C073,0.0,6.0,2024-12-01,36,0,4.243,0,1,2.5679
C074,1.0,6.0,2022-01-01,1,0,3.606,0,0,2.6056
C074,1.0,6.0,2022-02-01,2,0,3.606,0,0,2.5924
C074,1.0,6.0,2022-03-01,3,0,3.606,0,0,2.6135
C074,1.0,6.0,2022-04-01,4,0,3.606,0,0,2.561
C074,1.0,6.0,2022-05-01,5,0,3.606,0,0,2.5674
C074,1.0,6.0,2022-06-01,6,0,3.606,0,0,2.5312
C074,1.0,6.0,2022-07-01,7,0,3.606,0,0,2.6133
C074,1.0,6.0,2022-08-01,8,0,3.606,0,0,2.6191
C074,1.0,6.0,2022-09-01,9,0,3.606,0,0,2.5894
C074,1.0,6.0,2022-10-01,10,0,3.606,0,0,2.6104
C074,1.0,6.0,2022-11-01,11,0,3.606,0,0,2.5787
C074,1.0,6.0,2022-12-01,12,0,3.606,0,0,2.5793
C074,1.0,6.0,2023-01-01,13,0,3.606,0,0,2.6489
C074,1.0,6.0,2023-02-01,14,0,3.606,0,0,2.5902
C074,1.0,6.0,2023-03-01,15,0,3.606,0,0,2.6245
C074,1.0,6.0,2023-04-01,16,0,3.606,0,0,2.6361
C074,1.0,6.0,2023-05-01,17,0,3.606,0,0,2.5857
C074,1.0,6.0,2023-06-01,18,0,3.606,0,0,2.5752
C074,1.0,6.0,2023-07-01,19,0,3.606,0,0,2.602
C074,1.0,6.0,2023-08-01,20,0,3.606,0,0,2.6454
C074,1.0,6.0,2023-09-01,21,0,3.606,0,0,2.6313
C074,1.0,6.0,2023-10-01,22,0,3.606,0,0,2.6808
C074,1.0,6.0,2023-11-01,23,0,3.606,0,0,2.717
C074,1.0,6.0,2023-12-01,24,0,3.606,0,0,2.6668
C074,1.0,6.0,2024-01-01,25,0,3.606,0,1,2.6929
C074,1.0,6.0,2024-02-01,26,0,3.606,0,1,2.6503
C074,1.0,6.0,2024-03-01,27,0,3.606,0,1,2.6594
C074,1.0,6.0,2024-04-01,28,0,3.606,0,1,2.7022
C074,1.0,6.0,2024-05-01,29,0,3.606,0,1,2.6549
C074,1.0,6.0,2024-06-01,30,0,3.606,0,1,2.6968
C074,1.0,6.0,2024-07-01,31,0,3.606,0,1,2.6867
C074,1.0,6.0,2024-08-01,32,0,3.606,0,1,2.6738
C074,1.0,6.0,2024-09-01,33,0,3.606,0,1,2.6942
C074,1.0,6.0,2024-10-01,34,0,3.606,0,1,2.6672
C074,1.0,6.0,2024-11-01,35,0,3.606,0,1,2.7094
C074,1.0,6.0,2024-12-01,36,0,3.606,0,1,2.7233
C075,2.0,6.0,2022-01-01,1,0,3.162,0,0,2.4241
C075,2.0,6.0,2022-02-01,2,0,3.162,0,0,2.3768
C075,2.0,6.0,2022-03-01,3,0,3.162,0,0,2.3618
C075,2.0,6.0,2022-04-01,4,0,3.162,0,0,2.3523
C075,2.0,6.0,2022-05-01,5,0,3.162,0,0,2.3979
C075,2.0,6.0,2022-06-01,6,0,3.162,0,0,2.39
C075,2.0,6.0,2022-07-01,7,0,3.162,0,0,2.4271
C075,2.0,6.0,2022-08-01,8,0,3.162,0,0,2.4393
C075,2.0,6.0,2022-09-01,9,0,3.162,0,0,2.4791
C075,2.0,6.0,2022-10-01,10,0,3.162,0,0,2.3847
C075,2.0,6.0,2022-11-01,11,0,3.162,0,0,2.431
C075,2.0,6.0,2022-12-01,12,0,3.162,0,0,2.4438
C075,2.0,6.0,2023-01-01,13,0,3.162,0,0,2.4354
C075,2.0,6.0,2023-02-01,14,0,3.162,0,0,2.3982
C075,2.0,6.0,2023-03-01,15,0,3.162,0,0,2.4932
C075,2.0,6.0,2023-04-01,16,0,3.162,0,0,2.4771
C075,2.0,6.0,2023-05-01,17,0,3.162,0,0,2.4256
C075,2.0,6.0,2023-06-01,18,0,3.162,0,0,2.4273
C075,2.0,6.0,2023-07-01,19,0,3.162,0,0,2.4996
C075,2.0,6.0,2023-08-01,20,0,3.162,0,0,2.4777
C075,2.0,6.0,2023-09-01,21,0,3.162,0,0,2.4979
C075,2.0,6.0,2023-10-01,22,0,3.162,0,0,2.4111
C075,2.0,6.0,2023-11-01,23,0,3.162,0,0,2.4495
C075,2.0,6.0,2023-12-01,24,0,3.162,0,0,2.4763
C075,2.0,6.0,2024-01-01,25,0,3.162,0,1,2.4527
C075,2.0,6.0,2024-02-01,26,0,3.162,0,1,2.4719
C075,2.0,6.0,2024-03-01,27,0,3.162,0,1,2.5384
C075,2.0,6.0,2024-04-01,28,0,3.162,0,1,2.5302
C075,2.0,6.0,2024-05-01,29,0,3.162,0,1,2.4675
C075,2.0,6.0,2024-06-01,30,0,3.162,0,1,2.5552
C075,2.0,6.0,2024-07-01,31,0,3.162,0,1,2.4997
C075,2.0,6.0,2024-08-01,32,0,3.162,0,1,2.4735
C075,2.0,6.0,2024-09-01,33,0,3.162,0,1,2.4555
C075,2.0,6.0,2024-10-01,34,0,3.162,0,1,2.5153
C075,2.0,6.0,2024-11-01,35,0,3.162,0,1,2.4742
C075,2.0,6.0,2024-12-01,36,0,3.162,0,1,2.4792
C076,3.0,6.0,2022-01-01,1,0,3.0,0,0,2.3293
C076,3.0,6.0,2022-02-01,2,0,3.0,0,0,2.3903
C076,3.0,6.0,2022-03-01,3,0,3.0,0,0,2.3517
C076,3.0,6.0,2022-04-01,4,0,3.0,0,0,2.3913
C076,3.0,6.0,2022-05-01,5,0,3.0,0,0,2.4329
C076,3.0,6.0,2022-06-01,6,0,3.0,0,0,2.3532
C076,3.0,6.0,2022-07-01,7,0,3.0,0,0,2.418
C076,3.0,6.0,2022-08-01,8,0,3.0,0,0,2.379
C076,3.0,6.0,2022-09-01,9,0,3.0,0,0,2.3847
C076,3.0,6.0,2022-10-01,10,0,3.0,0,0,2.4064
C076,3.0,6.0,2022-11-01,11,0,3.0,0,0,2.3934
C076,3.0,6.0,2022-12-01,12,0,3.0,0,0,2.39
C076,3.0,6.0,2023-01-01,13,0,3.0,0,0,2.432
C076,3.0,6.0,2023-02-01,14,0,3.0,0,0,2.4083
C076,3.0,6.0,2023-03-01,15,0,3.0,0,0,2.3299
C076,3.0,6.0,2023-04-01,16,0,3.0,0,0,2.4386
C076,3.0,6.0,2023-05-01,17,0,3.0,0,0,2.3569
C076,3.0,6.0,2023-06-01,18,0,3.0,0,0,2.4547
C076,3.0,6.0,2023-07-01,19,0,3.0,0,0,2.3993
C076,3.0,6.0,2023-08-01,20,0,3.0,0,0,2.4245
C076,3.0,6.0,2023-09-01,21,0,3.0,0,0,2.4686
C076,3.0,6.0,2023-10-01,22,0,3.0,0,0,2.4495
C076,3.0,6.0,2023-11-01,23,0,3.0,0,0,2.4738
C076,3.0,6.0,2023-12-01,24,0,3.0,0,0,2.4422
C076,3.0,6.0,2024-01-01,25,0,3.0,0,1,2.4008
C076,3.0,6.0,2024-02-01,26,0,3.0,0,1,2.4334
C076,3.0,6.0,2024-03-01,27,0,3.0,0,1,2.4352
C076,3.0,6.0,2024-04-01,28,0,3.0,0,1,2.4224
C076,3.0,6.0,2024-05-01,29,0,3.0,0,1,2.4097
C076,3.0,6.0,2024-06-01,30,0,3.0,0,1,2.4685
C076,3.0,6.0,2024-07-01,31,0,3.0,0,1,2.4728
C076,3.0,6.0,2024-08-01,32,0,3.0,0,1,2.4689
C076,3.0,6.0,2024-09-01,33,0,3.0,0,1,2.4607
C076,3.0,6.0,2024-10-01,34,0,3.0,0,1,2.4752
C076,3.0,6.0,2024-11-01,35,0,3.0,0,1,2.5203
C076,3.0,6.0,2024-12-01,36,0,3.0,0,1,2.506
C077,4.0,6.0,2022-01-01,1,0,3.162,0,0,2.4591
C077,4.0,6.0,2022-02-01,2,0,3.162,0,0,2.5059
C077,4.0,6.0,2022-03-01,3,0,3.162,0,0,2.4818
C077,4.0,6.0,2022-04-01,4,0,3.162,0,0,2.4813
C077,4.0,6.0,2022-05-01,5,0,3.162,0,0,2.5073
C077,4.0,6.0,2022-06-01,6,0,3.162,0,0,2.512
C077,4.0,6.0,2022-07-01,7,0,3.162,0,0,2.476
C077,4.0,6.0,2022-08-01,8,0,3.162,0,0,2.4558
C077,4.0,6.0,2022-09-01,9,0,3.162,0,0,2.4692
C077,4.0,6.0,2022-10-01,10,0,3.162,0,0,2.4673
C077,4.0,6.0,2022-11-01,11,0,3.162,0,0,2.5248
C077,4.0,6.0,2022-12-01,12,0,3.162,0,0,2.4843
C077,4.0,6.0,2023-01-01,13,0,3.162,0,0,2.5502
C077,4.0,6.0,2023-02-01,14,0,3.162,0,0,2.5411
C077,4.0,6.0,2023-03-01,15,0,3.162,0,0,2.4887
C077,4.0,6.0,2023-04-01,16,0,3.162,0,0,2.5288
C077,4.0,6.0,2023-05-01,17,0,3.162,0,0,2.5639
C077,4.0,6.0,2023-06-01,18,0,3.162,0,0,2.5559
C077,4.0,6.0,2023-07-01,19,0,3.162,0,0,2.5889
C077,4.0,6.0,2023-08-01,20,0,3.162,0,0,2.5071
C077,4.0,6.0,2023-09-01,21,0,3.162,0,0,2.5077
C077,4.0,6.0,2023-10-01,22,0,3.162,0,0,2.4737
C077,4.0,6.0,2023-11-01,23,0,3.162,0,0,2.5025
C077,4.0,6.0,2023-12-01,24,0,3.162,0,0,2.5484
C077,4.0,6.0,2024-01-01,25,0,3.162,0,1,2.5906
C077,4.0,6.0,2024-02-01,26,0,3.162,0,1,2.5166
C077,4.0,6.0,2024-03-01,27,0,3.162,0,1,2.533
C077,4.0,6.0,2024-04-01,28,0,3.162,0,1,2.5648
C077,4.0,6.0,2024-05-01,29,0,3.162,0,1,2.5201
C077,4.0,6.0,2024-06-01,30,0,3.162,0,1,2.5115
C077,4.0,6.0,2024-07-01,31,0,3.162,0,1,2.5838
C077,4.0,6.0,2024-08-01,32,0,3.162,0,1,2.5467
C077,4.0,6.0,2024-09-01,33,0,3.162,0,1,2.6134
C077,4.0,6.0,2024-10-01,34,0,3.162,0,1,2.5822
C077,4.0,6.0,2024-11-01,35,0,3.162,0,1,2.5785
C077,4.0,6.0,2024-12-01,36,0,3.162,0,1,2.5643
C078,5.0,6.0,2022-01-01,1,0,3.0,0,0,2.4626
C078,5.0,6.0,2022-02-01,2,0,3.0,0,0,2.5001
C078,5.0,6.0,2022-03-01,3,0,3.0,0,0,2.4749
C078,5.0,6.0,2022-04-01,4,0,3.0,0,0,2.5115
C078,5.0,6.0,2022-05-01,5,0,3.0,0,0,2.4816
C078,5.0,6.0,2022-06-01,6,0,3.0,0,0,2.5029
C078,5.0,6.0,2022-07-01,7,0,3.0,0,0,2.5295
C078,5.0,6.0,2022-08-01,8,0,3.0,0,0,2.4652
C078,5.0,6.0,2022-09-01,9,0,3.0,0,0,2.5038
C078,5.0,6.0,2022-10-01,10,0,3.0,0,0,2.5087
C078,5.0,6.0,2022-11-01,11,0,3.0,0,0,2.5292
C078,5.0,6.0,2022-12-01,12,0,3.0,0,0,2.5126
C078,5.0,6.0,2023-01-01,13,0,3.0,0,0,2.4629
C078,5.0,6.0,2023-02-01,14,0,3.0,0,0,2.5408
C078,5.0,6.0,2023-03-01,15,0,3.0,0,0,2.4586
C078,5.0,6.0,2023-04-01,16,0,3.0,0,0,2.5489
C078,5.0,6.0,2023-05-01,17,0,3.0,0,0,2.5363
C078,5.0,6.0,2023-06-01,18,0,3.0,0,0,2.5876
C078,5.0,6.0,2023-07-01,19,0,3.0,0,0,2.5565
C078,5.0,6.0,2023-08-01,20,0,3.0,0,0,2.5913
C078,5.0,6.0,2023-09-01,21,0,3.0,0,0,2.5221
C078,5.0,6.0,2023-10-01,22,0,3.0,0,0,2.5811
C078,5.0,6.0,2023-11-01,23,0,3.0,0,0,2.4958
C078,5.0,6.0,2023-12-01,24,0,3.0,0,0,2.4814
C078,5.0,6.0,2024-01-01,25,0,3.0,0,1,2.6187
C078,5.0,6.0,2024-02-01,26,0,3.0,0,1,2.5484
C078,5.0,6.0,2024-03-01,27,0,3.0,0,1,2.5626
C078,5.0,6.0,2024-04-01,28,0,3.0,0,1,2.5807
C078,5.0,6.0,2024-05-01,29,0,3.0,0,1,2.6434
C078,5.0,6.0,2024-06-01,30,0,3.0,0,1,2.5395
C078,5.0,6.0,2024-07-01,31,0,3.0,0,1,2.5785
C078,5.0,6.0,2024-08-01,32,0,3.0,0,1,2.5502
C078,5.0,6.0,2024-09-01,33,0,3.0,0,1,2.5793
C078,5.0,6.0,2024-10-01,34,0,3.0,0,1,2.6253
C078,5.0,6.0,2024-11-01,35,0,3.0,0,1,2.5948
C078,5.0,6.0,2024-12-01,36,0,3.0,0,1,2.5605
C079,6.0,6.0,2022-01-01,1,0,2.828,0,0,2.6903
C079,6.0,6.0,2022-02-01,2,0,2.828,0,0,2.72
C079,6.0,6.0,2022-03-01,3,0,2.828,0,0,2.7285
C079,6.0,6.0,2022-04-01,4,0,2.828,0,0,2.6898
C079,6.0,6.0,2022-05-01,5,0,2.828,0,0,2.7342
C079,6.0,6.0,2022-06-01,6,0,2.828,0,0,2.7284
C079,6.0,6.0,2022-07-01,7,0,2.828,0,0,2.7188
C079,6.0,6.0,2022-08-01,8,0,2.828,0,0,2.6981
C079,6.0,6.0,2022-09-01,9,0,2.828,0,0,2.7548
C079,6.0,6.0,2022-10-01,10,0,2.828,0,0,2.7348
C079,6.0,6.0,2022-11-01,11,0,2.828,0,0,2.7599
